allocine_id,titre,titre_original,annee,tmdb_id,imdb_id,tmdb_titre,tmdb_titre_original,tmdb_annee,match_score,match_type
2185,Shock Corridor,"",1965,25504,tt0057495,Shock Corridor,Shock Corridor,1963,0.9,bon
58870,Le Chevalier des sables,The Sandpiper,1965,77915,tt0059674,Le Chevalier des sables,The Sandpiper,1965,1,excellent
30495,Ipcress - Danger immédiat,The Ipcress File,1965,15247,tt0059319,Ipcress : Danger immédiat,The Ipcress File,1965,1,excellent
107609,Juliette des esprits,Giulietta degli spiriti,1965,19120,tt0059229,Juliette des esprits,Giulietta degli spiriti,1965,1,excellent
270,Pierrot le Fou,"",1965,2786,tt0059592,Pierrot le fou,Pierrot le fou,1965,1,excellent
4465,L'Obsédé,The Collector,1965,42740,tt0059043,L'Obsédé,The Collector,1965,1,excellent
11199,Le Corniaud,"",1965,25866,tt0057967,Le Corniaud,Le Corniaud,1965,1,excellent
10565,Les Tontons farceurs,The Family Jewels,1965,52122,tt0059166,Les tontons farceurs,The Family Jewels,1965,1,excellent
51927,Solo pour une blonde,The Girl Hunters,1966,,"","","",,,aucun
2147,Bunny Lake a disparu,Bunny Lake Is Missing,1966,1942,tt0058997,Bunny Lake a disparu,Bunny Lake Is Missing,1965,0.96,excellent
46973,Arabesque,"",1966,23030,tt0060121,Arabesque,Arabesque,1966,1,excellent
40613,Parlons femmes,Se permettete parliamo di donne,1966,,"","","",,,aucun
3010,Comment voler un million de dollars,How to Steal a Million,1966,3001,tt0060522,Comment voler un million de dollars,How to Steal a Million,1966,1,excellent
929,Et pour quelques dollars de plus,Per qualche dollaro in più,1966,938,tt0059578,…Et pour quelques dollars de plus,Per qualche dollaro in più,1965,0.96,excellent
76484,Le Deuxième souffle,"",1966,25047,tt0060305,Le Deuxième Souffle,Le Deuxième Souffle,1966,1,excellent
100714,Pour une poignée de dollars,Per un pugno di dollari,1966,391,tt0058461,Pour une poignée de dollars,Per un pugno di dollari,1964,0.9,bon
4488,Au hasard Balthazar,"",1966,20108,tt0060138,Au hasard Balthazar,Au hasard Balthazar,1966,1,excellent
3926,La Canonnière du Yang-Tse,The Sand Pebbles,1967,5923,tt0060934,La Canonnière du Yang-Tse,The Sand Pebbles,1966,0.96,excellent
479,Les Demoiselles de Rochefort,"",1967,2433,tt0062873,Les Demoiselles de Rochefort,Les Demoiselles de Rochefort,1967,1,excellent
121907,Seconds - L'Opération diabolique,Seconds,1967,73409,tt0321368,爆破３秒前,爆破３秒前,1967,0.2,faible
45570,Hombre,"",1967,27945,tt0061770,Hombre,Hombre,1967,1,excellent
34,Accident,"",1967,74544,tt0061328,Accident,Accident,1967,1,excellent
38384,La Grande combine,The Fortune Cookie,1967,1888,tt0060424,La Grande Combine,The Fortune Cookie,1966,0.96,excellent
6911,Propriété interdite,This Property Is Condemned,1967,65012,tt0061089,Propriété interdite,This Property Is Condemned,1966,0.96,excellent
45365,Les Douze salopards,The Dirty Dozen,1967,1654,tt0061578,Les Douze Salopards,The Dirty Dozen,1967,1,excellent
11708,Oscar,"",1967,2798,tt0062083,Oscar,Oscar,1967,1,excellent
27797,L'Etranger,Lo Straniero,1967,31332,tt0062310,L'Étranger,Lo straniero,1967,1,excellent
45039,L'Affaire Al Capone,The St. Valentine's Day Massacre,1967,42702,tt0062301,L'Affaire Al Capone,The St. Valentine's Day Massacre,1967,1,excellent
40646,Luke la main froide,Cool Hand Luke,1967,903,tt0061512,Luke la main froide,Cool Hand Luke,1967,1,excellent
4311,Casino Royale,"",1967,12208,tt0061452,Casino Royale,Casino Royale,1967,1,excellent
2871,La Dixième victime,La Decima vittima,1967,65632,tt0059095,La Dixième Victime,La decima vittima,1965,0.9,bon
127,Le Bal des vampires,The Fearless Vampire Killers,1968,3053,tt0061655,Le Bal des vampires,The Fearless Vampire Killers,1967,0.96,excellent
42379,Dans la chaleur de la nuit,In the Heat of the Night,1968,10633,tt0061811,Dans la chaleur de la nuit,In the Heat of the Night,1967,0.96,excellent
19395,"Le Bon, la brute et le truand","Il Buono, il brutto, il cattivo",1968,429,tt0060196,"Le Bon, la Brute et le Truand","Il buono, il brutto, il cattivo",1966,0.9,bon
12037,Le Pacha,"",1968,55316,tt0062092,Le Pacha,Le pacha,1968,1,excellent
3070,De sang-froid,In Cold Blood,1968,18900,tt0061809,De sang-froid,In Cold Blood,1967,0.96,excellent
1332,L'Homme qui ment,"",1968,63213,tt0063080,L'Homme qui ment,L'Homme qui ment,1968,1,excellent
2163,"Je t'aime, je t'aime","",1968,4798,tt0063152,"Je t'aime, je t'aime","Je t'aime, je t'aime",1968,1,excellent
5405,Les Idoles,"",1968,148047,tt0228418,Les Idoles,Les Idoles,1968,1,excellent
12621,Le Plongeon,The Swimmer,1968,33564,tt0063663,Le Plongeon,The Swimmer,1968,1,excellent
7120,Rosemary's Baby,"",1968,805,tt0063522,Rosemary's Baby,Rosemary's Baby,1968,1,excellent
42794,Le Détective,The Detective,1968,42636,tt0062883,Le Détective,The Detective,1968,1,excellent
2836,Prima della Rivoluzione,"",1968,,"","","",,,aucun
36629,Le Cerveau,"",1969,33436,tt0064146,Le Cerveau,Le Cerveau,1969,1,excellent
87855,Chronique morave,Vsichni dobrí rodáci,1969,46659,tt0063791,Chronique morave,Všichni dobří rodáci,1969,1,excellent
5927,Eros + Massacre,Erosu purasu gyakusatsu,1969,78117,tt0064296,Eros + Massacre,エロス＋虐殺,1969,1,excellent
1367,More,"",1969,21323,tt0064694,More,More,1969,1,excellent
56,Aladin et la lampe merveilleuse,"",1970,125645,tt0187687,Aladin et la lampe merveilleuse,Aladin et la lampe merveilleuse,1970,1,excellent
559,Butch Cassidy et le Kid,Butch Cassidy and the Sundance Kid,1970,642,tt0064115,Butch Cassidy et le Kid,Butch Cassidy and the Sundance Kid,1969,0.96,excellent
6105,La Horse,The Horse,1970,65887,tt0064294,La Horse,La Horse,1970,1,excellent
3067,L'Eden et après,"",1970,104239,tt0067040,L'Éden et après,L'Éden et après,1970,1,excellent
4551,Kes,"",1970,13384,tt0064541,Kes,Kes,1970,1,excellent
1134,L'Arrangement,The Arrangement,1970,48612,tt0064041,L'Arrangement,The Arrangement,1969,0.96,excellent
2668,Macunaïma,"",1970,68173,tt0064616,Macunaíma,Macunaíma,1969,0.96,excellent
1277,Le Reptile,There Was a Crooked Man,1970,27172,tt0066448,Le Reptile,There Was a Crooked Man...,1970,1,excellent
3591,Enquête sur un citoyen au-dessus de tout soupçon,Indagine su un cittadino al di sopra di ogni sospetto,1970,26451,tt0065889,Enquête sur un citoyen au-dessus de tout soupçon,Indagine su un cittadino al di sopra di ogni sospetto,1970,1,excellent
28147,Bloody Mama,"",1970,31581,tt0065481,Bloody Mama,Bloody Mama,1970,1,excellent
2463,Peau d'âne,"",1970,5590,tt0066207,Peau d'âne,Peau d'âne,1970,1,excellent
6954,Le Petit Garcon,Shonen,1970,104193,tt0063876,Le Petit Garçon,少年,1969,0.96,excellent
42142,Love Story,"",1971,9062,tt0066011,Love Story,Love Story,1970,0.96,excellent
45275,Taking Off,"",1971,59881,tt0067820,Taking Off,Taking Off,1971,1,excellent
5368,Sacco et Vanzetti,Sacco e Vanzetti,1971,48211,tt0067698,Sacco et Vanzetti,Sacco e Vanzetti,1971,1,excellent
571,Panique à Needle Park,The Panic in Needle Park,1971,27554,tt0067549,Panique à Needle Park,The Panic in Needle Park,1971,1,excellent
58912,On l'appelle Trinita,Lo chiamavano Trinità,1971,9394,tt0067355,On l'appelle Trinita,Lo chiamavano Trinità...,1970,0.96,excellent
1817,THX 1138,"",1971,636,tt0066434,THX 1138,THX 1138,1971,1,excellent
9268,La Folie des grandeurs,"",1971,14257,tt0067108,La Folie des grandeurs,La Folie des grandeurs,1971,1,excellent
45028,Klute,"",1972,466,tt0067309,Klute,Klute,1971,0.96,excellent
1702,Portrait d'une enfant déchue,Puzzle of a Downfall Child,1972,92937,tt0066262,Portrait d'une enfant déchue,Puzzle of a Downfall Child,1970,0.9,bon
789,La Cicatrice intérieure,"",1972,85904,tt0068380,La Cicatrice intérieure,La cicatrice intérieure,1972,1,excellent
151,Les Chiens de paille,Straw Dogs,1972,994,tt0067800,Les Chiens de paille,Straw Dogs,1971,0.96,excellent
398,Il était une fois la révolution,Giu la Testa,1972,336,tt0067140,Il était une fois… la révolution,Giù la testa,1971,0.96,excellent
27065,Abattoir 5,Slaughterhouse-Five,1972,24559,tt0069280,Abattoir 5,Slaughterhouse-Five,1972,1,excellent
10440,Frenzy,"",1972,573,tt0068611,Frenzy,Frenzy,1972,1,excellent
29712,Prends l'oseille et tire-toi,Take the Money and Run,1972,11485,tt0065063,Prends l'oseille et tire-toi,Take the Money and Run,1969,0.8,incertain
49722,Mimi Metallo blessé dans son honneur,Mimì metallurgico ferito nell'onore,1972,56153,tt0068950,"Mimi, metallo blessé dans son honneur",Mimì metallurgico ferito nell'onore,1972,1,excellent
49765,"On s'fait la valise, docteur ?","What's Up, Doc?",1972,6949,tt0069495,"On s'fait la valise, docteur ?","What's Up, Doc?",1972,1,excellent
12,Cabaret,"",1972,10784,tt0068327,Cabaret,Cabaret,1972,1,excellent
35565,What a flash !,"",1972,326959,tt0260556,What a Flash!,What a Flash!,1972,1,excellent
59143,Harold et Maude,Harold and Maude,1972,343,tt0067185,Harold et Maude,Harold and Maude,1971,0.96,excellent
7026,Minnie et Moskowitz (Ainsi va l'amour),Minnie and Moskowitz,1972,24349,tt0067433,Minnie et Moskowitz,Minnie and Moskowitz,1971,0.96,excellent
4338,Un Flic,"",1972,42741,tt0067900,Un flic,Un flic,1972,1,excellent
5272,Duel,"",1973,839,tt0067023,Duel,Duel,1971,0.9,bon
128440,La Baie Sanglante,Reazione a catena,1973,5486,tt0067656,La Baie sanglante,Ecologia del delitto,1971,0.9,bon
49735,Film d'amour et d'anarchie,"Film d'amore e d'anarchia, ovvero stamattina alle 10 in via dei Fiori nella nota casa di tolleranza",1973,65332,tt0070061,Film d'amour et d'anarchie,"Film d'amore e d'anarchia, ovvero: Stamattina alle 10, in via dei Fiori, nella nota casa di tolleranza",1973,1,excellent
376,L'Homme des hautes plaines,High Plains Drifter,1973,11901,tt0068699,L'Homme des hautes plaines,High Plains Drifter,1973,1,excellent
2990,La Chine,Chung Kuo-Cina,1973,33126,tt0068375,"Chung Kuo, La Chine",Chung Kuo - Cina,1972,0.96,excellent
5056,Nathalie Granger,"",1973,4747,tt0068991,Nathalie Granger,Nathalie Granger,1973,1,excellent
10239,Bertha Boxcar,Boxcar Bertha,1973,22784,tt0068309,Bertha Boxcar,Boxcar Bertha,1972,0.96,excellent
25658,Electra Glide in Blue,"",1973,26332,tt0070022,Electra glide in blue,Electra Glide in Blue,1973,1,excellent
8460,Some Call it Loving (Sleeping Beauty),"",1973,168228,tt0070714,Some Call It Loving (Sleeping Beauty),Some Call It Loving,1973,1,excellent
71577,La Barbe à papa,Paper Moon,1973,11293,tt0070510,La Barbe à papa,Paper Moon,1973,1,excellent
5868,Pat Garrett et Billy le Kid,Pat Garrett & Billy the Kid,1973,11577,tt0070518,Pat Garrett et Billy le Kid,Pat Garrett & Billy the Kid,1973,1,excellent
37040,American Graffiti,"",1974,838,tt0069704,American Graffiti,American Graffiti,1973,0.96,excellent
205,Glissements progressifs du plaisir,"",1974,78071,tt0070116,Glissements progressifs du plaisir,Glissements progressifs du plaisir,1974,1,excellent
13767,Zardoz,"",1974,4923,tt0070948,Zardoz,Zardoz,1974,1,excellent
33353,L'Arnaque,The Sting,1974,9277,tt0070735,L'Arnaque,The Sting,1973,0.96,excellent
37036,Serpico,"",1974,9040,tt0070666,Serpico,Serpico,1973,0.96,excellent
36133,Sugarland express,The Sugarland Express,1974,5121,tt0072226,Sugarland Express,The Sugarland Express,1974,1,excellent
34451,Le Canardeur,Thunderbolt and Lightfoot,1974,8348,tt0072288,Le Canardeur,Thunderbolt and Lightfoot,1974,1,excellent
2604,Chinatown,"",1974,829,tt0071315,Chinatown,Chinatown,1974,1,excellent
59996,Phantom of the paradise,Phantom of the Paradise,1975,27327,tt0071994,Phantom of the Paradise,Phantom of the Paradise,1974,0.96,excellent
4499,Les Sentiers de la gloire,Paths of Glory,1975,975,tt0050825,Les Sentiers de la gloire,Paths of Glory,1957,0.8,incertain
1349,À cause d'un assassinat,The Parallax View,1975,17365,tt0071970,À cause d'un assassinat,The Parallax View,1974,0.96,excellent
47315,Alice n'est plus ici,Alice Doesn't Live Here Anymore,1975,16153,tt0071115,Alice n'est plus ici,Alice Doesn't Live Here Anymore,1974,0.96,excellent
15801,La Balade sauvage,Badlands,1975,3133,tt0069762,La Balade sauvage,Badlands,1973,0.9,bon
28201,"Le Parrain, 2e partie",The Godfather: Part II,1975,240,tt0071562,"Le Parrain, 2e partie",The Godfather Part II,1974,0.96,excellent
9381,Nashville,"",1975,3121,tt0073440,Nashville,Nashville,1975,1,excellent
248,"Monty Python, sacré Graal",Monty Python and the Holy Grail,1975,762,tt0071853,Monty Python : Sacré Graal !,Monty Python and the Holy Grail,1975,1,excellent
127832,"Mon Dieu, comment suis-je tombée si bas?",Mio Dio come sono caduta in basso!,1975,75293,tt0071844,"Mon Dieu, comment suis-je tombée si bas ?","Mio Dio, come sono caduta in basso!",1974,0.96,excellent
126322,La Coupe à dix francs,"",1975,388853,tt0196474,La coupe à dix francs,La coupe à dix francs,1975,1,excellent
1621,Un après-midi de chien,Dog Day Afternoon,1976,968,tt0072890,Un après-midi de chien,Dog Day Afternoon,1975,0.96,excellent
6781,La Fête sauvage,"",1976,277177,tt0074560,La fête sauvage,La fête sauvage,1976,1,excellent
4723,Le Plein de super,"",1976,76410,tt0075076,Le Plein de super,Le Plein de super,1976,1,excellent
236,Mean Streets,"",1976,203,tt0070379,Mean Streets,Mean Streets,1973,0.8,incertain
56457,Lucia et les Gouapes,I guappi,1976,,"","","",,,aucun
14795,Mes chers amis,Amici miei,1976,20914,tt0072637,Mes chers amis,Amici miei,1975,0.96,excellent
1831,Du rififi chez les mômes,Bugsy Malone,1976,8446,tt0074256,Du rififi chez les mômes,Bugsy Malone,1976,1,excellent
8172,Marathon Man,"",1976,10518,tt0074860,Marathon Man,Marathon Man,1976,1,excellent
49850,Les Hors-la-loi,"",1976,283362,tt0378060,Les Hors-La-Loi,Les Hors-La-Loi,1969,0.8,incertain
5917,La Cité des dangers,Hustle,1976,4990,tt0073133,La Cité des dangers,Hustle,1975,0.96,excellent
278,Providence,"",1977,54140,tt0076574,Providence,Providence,1977,1,excellent
46077,"Network, main basse sur la télévision",Network,1977,10774,tt0074958,Network : Main basse sur la télévision,Network,1976,0.96,excellent
28556,La Griffe et la dent,"",1977,,"","","",,,aucun
59921,L'Héritage,L'eredità Ferramonti,1977,106224,tt0074487,L'Héritage,L'eredità Ferramonti,1976,0.96,excellent
3927,Obsession,"",1977,4780,tt0074991,Obsession,Obsession,1976,0.96,excellent
1195,Trois femmes,3 Women,1977,41662,tt0075612,3 femmes,3 Women,1977,1,excellent
7474,Les Duellistes,The Duellists,1977,19067,tt0075968,Les Duellistes,The Duellists,1977,1,excellent
2554,"New York, New York","",1977,12637,tt0076451,"New York, New York","New York, New York",1977,1,excellent
3620,Le Fond de l'air est rouge,"",1977,53197,tt0076042,Le fond de l'air est rouge,Le fond de l'air est rouge,1977,1,excellent
4936,L'Argent de la vieille,Lo Scopone scientifico,1977,56341,tt0069235,L'Argent de la vieille,Lo scopone scientifico,1972,0.8,incertain
4913,Le Juge Fayard dit le shériff,"",1977,74822,tt0076242,Le Juge Fayard dit Le Shériff,Le Juge Fayard dit Le Shériff,1977,1,excellent
213,L'Homme qui venait d'ailleurs,The Man Who Fell to Earth,1977,991,tt0074851,L'Homme qui venait d'ailleurs,The Man Who Fell to Earth,1976,0.96,excellent
28190,A la recherche de Mister Goodbar,Looking for Mr. Goodbar,1978,37749,tt0076327,À la recherche de Mr. Goodbar,Looking for Mr. Goodbar,1977,0.96,excellent
1714,Despair,"",1978,42203,tt0077421,Despair,Despair,1978,1,excellent
579,Grease,"",1978,621,tt0077631,Grease,Grease,1978,1,excellent
1336,Flammes,"",1978,190384,tt0214694,Flammes,Flammes,1978,1,excellent
2972,Blue Collar,"",1978,14839,tt0077248,Blue Collar,Blue Collar,1978,1,excellent
28078,Le Cri du sorcier,The Shout,1978,48131,tt0078259,Le Cri du sorcier,The Shout,1978,1,excellent
36574,Croix de fer,Cross of Iron,1978,10839,tt0074695,Croix de fer,Cross of Iron,1977,0.96,excellent
46998,Ces garçons qui venaient du Brésil,The Boys from Brazil,1979,16241,tt0077269,Ces garçons qui venaient du Brésil,The Boys from Brazil,1978,0.96,excellent
6548,Norma Rae,"",1979,40842,tt0079638,Norma Rae,Norma Rae,1979,1,excellent
62,"Alien, le huitième passager",Alien,1979,348,tt0078748,"Alien, le huitième passager",Alien,1979,1,excellent
378,L'Evadé d'Alcatraz,Escape from Alcatraz,1979,10734,tt0079116,L'Évadé d'Alcatraz,Escape from Alcatraz,1979,1,excellent
823,Tess,"",1979,11121,tt0080009,Tess,Tess,1979,1,excellent
40624,L'Etalon noir,The black stallion,1980,17264,tt0078872,L'Étalon noir,The Black Stallion,1979,0.96,excellent
249,"Monty Python, la vie de Brian",Monty Python's Life of Brian,1980,583,tt0079470,Monty Python : La Vie de Brian,Life of Brian,1979,0.96,excellent
2818,Bienvenue Mister Chance,Being There,1980,10322,tt0078841,"Bienvenue, Mister Chance",Being There,1979,0.96,excellent
31537,Enquête sur une passion,"Bad Timing, A sensual Obsession",1980,33214,tt0080408,Enquête sur une passion,Bad Timing,1980,1,excellent
25802,Star Wars : Episode V - L'Empire contre-attaque,Star Wars: Episode V - The Empire Strikes Back,1980,1891,tt0080684,L'Empire contre-attaque,The Empire Strikes Back,1980,0.76,incertain
191,"Extérieur, nuit","",1980,78448,tt0130675,"Extérieur, nuit","Extérieur, nuit",1980,1,excellent
958,Gloria,"",1980,10889,tt0080798,Gloria,Gloria,1980,1,excellent
169,Le Dernier métro,"",1980,1716,tt0080610,Le Dernier Métro,Le Dernier Métro,1980,1,excellent
3959,Le Voyage en douce,"",1980,81195,tt0081729,Le Voyage en douce,Le Voyage en douce,1980,1,excellent
44455,La Femme flic,"",1980,136914,tt0079145,La Femme flic,La Femme flic,1980,1,excellent
46820,Breaking Away,"",1980,20283,tt0078902,La Bande des quatre,Breaking Away,1979,0.96,excellent
2760,La Mort en direct,"",1980,3418,tt0081182,La Mort en direct,La Mort en direct,1980,1,excellent
34383,La Légion saute sur Kolwezi,"",1980,96492,tt0079497,La légion saute sur Kolwezi,La légion saute sur Kolwezi,1980,1,excellent
1261,Aniki-Bóbó,"",1980,81210,tt0034461,Aniki-Bóbó,Aniki-Bóbó,1942,0.8,incertain
1354,Genèse d'un repas,"",1980,,"","","",,,aucun
38512,Le Seigneur des anneaux,The Lord of the Rings,1980,123,tt0077869,Le Seigneur des anneaux,The Lord of the Rings,1978,0.9,bon
3863,C'était demain,Time after Time,1980,24750,tt0080025,C'était demain,Time After Time,1979,0.96,excellent
59439,"C'est pas moi, c'est lui","",1980,52877,tt0078923,"C'est pas moi, c'est lui","C'est pas moi, c'est lui",1980,1,excellent
42742,Rocky II,"",1980,1367,tt0079817,Rocky II : La Revanche,Rocky II,1979,0.96,excellent
43181,On a volé la cuisse de Jupiter,"",1980,61243,tt0081276,On a volé la cuisse de Jupiter,On a volé la cuisse de Jupiter,1980,1,excellent
29653,Cocktail Molotov,"",1980,335925,tt0080552,Cocktail Molotov,Cocktail Molotov,1980,1,excellent
233014,Rodriguez au pays des merguez,"",1980,294266,tt0226389,Rodriguez au pays des merguez,Rodriguez au pays des merguez,1980,1,excellent
1237,Kramer contre Kramer,Kramer vs. Kramer,1980,12102,tt0079417,Kramer contre Kramer,Kramer vs. Kramer,1979,0.96,excellent
86773,L'Enfer des zombies,Zombie 2,1980,7219,tt0080057,L'Enfer des zombies,Zombi 2,1979,0.96,excellent
109611,Tout dépend des filles...,"",1980,335639,tt0295664,Tout dépend des filles...,Tout dépend des filles...,1980,1,excellent
43268,"Amityville, la maison du diable",The Amityville Horror,1980,11449,tt0078767,Amityville : La Maison du diable,The Amityville Horror,1979,0.96,excellent
36002,Elle,10,1980,9051,tt0078721,Elle,10,1979,0.96,excellent
